trip_id,region,requested_at,distance_km,demand_index,surge_multiplier,predicted_eta_minutes,actual_eta_minutes,base_fare_usd,final_fare_usd,driver_available,converted
17372,North,2026-07-06T19:53:00,8.39,3.11,2.27,21.7,22.4,15.83,35.92,0,0
17373,West,2026-07-10T19:14:00,7.98,1.89,1.53,21.9,21.9,15.27,23.36,1,1
17374,South,2026-07-15T17:58:00,11.34,1.81,1.49,26.5,28.8,19.81,29.52,1,1
17375,Downtown,2026-06-23T00:06:00,7.09,0.99,1.0,21.1,18.1,14.07,14.07,1,1
17376,West,2026-07-20T22:37:00,8.49,1.03,1.02,22.4,23.5,15.96,16.28,1,1
17377,Downtown,2026-07-23T18:34:00,4.99,1.82,1.49,14.1,15.2,11.23,16.74,1,1
17378,West,2026-06-12T08:51:00,5.08,1.5,1.3,12.1,13.7,11.35,14.76,0,0
17379,Downtown,2026-06-20T08:46:00,5.51,2.99,2.2,16.5,20.8,11.93,26.25,1,1
17380,East,2026-06-14T19:27:00,8.08,1.6,1.36,18.5,20.9,15.4,20.95,0,0
17381,East,2026-07-23T17:20:00,9.03,2.74,2.05,25.9,29.6,16.69,34.21,1,1
17382,South,2026-06-30T05:02:00,2.69,1.35,1.21,8.2,6.8,8.13,9.84,1,1
17383,North,2026-07-06T08:04:00,8.97,3.13,2.28,24.6,25.7,16.61,37.87,1,1
17384,West,2026-07-02T10:10:00,4.93,1.28,1.17,15.6,16.4,11.16,13.06,1,1
17385,West,2026-06-24T08:16:00,13.97,1.42,1.25,45.5,45.0,23.35,29.19,1,1
17386,East,2026-06-30T08:04:00,4.64,2.12,1.67,13.5,10.6,10.77,17.98,0,0
17387,West,2026-07-20T06:15:00,4.32,1.24,1.14,10.3,10.2,10.33,11.77,1,1
17388,West,2026-07-20T08:00:00,2.15,3.13,2.28,5.6,6.8,7.4,16.87,1,1
17389,Downtown,2026-07-21T19:10:00,7.99,1.84,1.51,21.1,19.7,15.29,23.09,1,1
17390,East,2026-07-08T19:13:00,3.19,1.54,1.32,8.0,9.4,8.81,11.62,1,1
17391,North,2026-06-03T19:10:00,9.24,1.86,1.52,25.1,24.9,16.98,25.81,1,1
17392,West,2026-07-07T19:57:00,5.76,2.33,1.8,14.9,13.3,12.28,22.1,1,1
17393,Downtown,2026-06-11T13:02:00,8.32,1.09,1.05,22.3,21.9,15.73,16.51,1,1
17394,East,2026-06-05T13:44:00,4.39,1.4,1.24,11.0,13.2,10.43,12.93,1,1
17395,Downtown,2026-07-10T20:21:00,5.21,1.5,1.3,14.5,12.5,11.53,14.99,1,1
17396,North,2026-07-29T19:47:00,6.2,3.08,2.25,17.5,21.6,12.88,28.97,0,0
17397,East,2026-07-17T19:49:00,9.67,2.04,1.62,26.2,27.4,17.55,28.43,0,0
17398,South,2026-07-20T07:01:00,9.28,1.85,1.51,26.5,29.8,17.03,25.72,1,1
17399,South,2026-07-21T08:56:00,8.36,1.75,1.45,19.9,23.8,15.79,22.89,1,1
17400,East,2026-07-14T00:36:00,7.54,0.68,1.0,17.7,19.8,14.68,14.68,1,0
17401,East,2026-06-19T18:10:00,3.4,3.09,2.26,10.3,13.7,9.09,20.55,1,0
17402,Downtown,2026-07-17T19:44:00,11.43,2.61,1.96,33.2,36.3,19.93,39.06,1,1
17403,North,2026-06-15T09:44:00,11.71,3.05,2.23,33.7,33.3,20.31,45.3,0,0
17404,West,2026-06-19T08:01:00,10.73,2.28,1.77,30.3,29.0,18.98,33.6,1,1
17405,West,2026-06-22T20:59:00,2.28,1.27,1.16,4.9,6.3,7.57,8.79,1,0
17406,Downtown,2026-07-14T21:33:00,6.39,1.48,1.29,16.2,17.6,13.12,16.93,1,1
17407,Downtown,2026-06-21T18:22:00,3.29,2.38,1.83,8.9,7.4,8.95,16.37,1,1
17408,East,2026-06-08T22:46:00,6.29,1.12,1.07,15.9,14.9,13.0,13.9,1,1
17409,Downtown,2026-07-04T09:04:00,2.15,1.84,1.5,6.0,8.4,7.4,11.1,1,1
17410,East,2026-06-08T12:14:00,12.1,1.55,1.33,27.5,30.0,20.83,27.71,1,1
17411,North,2026-06-27T15:34:00,6.52,1.52,1.31,15.0,19.0,13.31,17.43,1,1
17412,South,2026-07-15T08:14:00,5.3,1.76,1.46,10.6,13.1,11.65,17.01,0,0
17413,East,2026-06-22T09:05:00,2.49,2.61,1.97,6.7,6.3,7.87,15.5,0,0
17414,North,2026-07-17T12:46:00,14.16,1.57,1.34,41.4,43.1,23.62,31.65,1,1
17415,Downtown,2026-06-20T21:41:00,12.12,1.59,1.36,27.6,25.5,20.87,28.38,1,1
17416,North,2026-07-23T19:42:00,8.94,2.95,2.17,24.1,24.5,16.57,35.97,1,0
17417,West,2026-06-19T16:00:00,4.2,0.72,1.0,11.5,7.0,10.17,10.17,0,0
17418,West,2026-06-16T19:53:00,10.09,2.77,2.06,21.3,19.5,18.13,37.34,1,1
17419,North,2026-07-29T19:00:00,0.8,2.89,2.13,2,3.3,5.58,11.89,1,0
17420,North,2026-07-16T08:13:00,8.46,2.48,1.89,19.2,20.7,15.92,30.08,1,1
17421,South,2026-07-06T07:28:00,4.79,2.98,2.19,13.8,17.6,10.96,24.01,1,1
17422,East,2026-07-01T05:31:00,1.69,1.06,1.03,4.8,7.8,6.78,6.99,0,0
17423,North,2026-06-22T09:06:00,10.31,2.84,2.1,29.1,31.6,18.42,38.69,1,1
17424,South,2026-07-21T10:37:00,9.42,1.04,1.02,25.2,23.5,17.22,17.56,1,1
17425,Downtown,2026-07-06T07:21:00,8.03,1.91,1.54,20.0,22.9,15.35,23.63,1,1
17426,South,2026-07-29T14:45:00,12.05,1.44,1.26,26.1,28.6,20.77,26.17,1,0
17427,Downtown,2026-06-30T18:46:00,2.6,1.97,1.58,5.4,4.1,8.01,12.65,1,1
17428,South,2026-06-03T18:51:00,3.3,2.17,1.7,7.9,11.9,8.95,15.22,1,1
17429,Downtown,2026-06-17T08:03:00,9.56,1.73,1.44,22.8,25.9,17.41,25.07,1,1
17430,West,2026-07-16T17:07:00,8.23,2.73,2.04,20.4,20.0,15.61,31.85,0,0
17431,East,2026-07-30T07:17:00,7.41,2.69,2.01,20.6,24.5,14.5,29.15,1,1
17432,Downtown,2026-07-28T12:45:00,5.22,0.93,1.0,14.7,16.7,11.54,11.54,1,1
17433,West,2026-06-10T17:57:00,8.06,2.79,2.08,23.6,22.6,15.38,31.99,1,1
17434,West,2026-07-21T17:52:00,5.71,2.96,2.17,12.4,10.1,12.21,26.49,1,1
17435,North,2026-07-15T19:08:00,7.69,2.72,2.03,18.9,19.5,14.89,30.22,1,1
17436,South,2026-06-21T01:07:00,8.96,0.61,1.0,23.4,23.0,16.59,16.59,1,1
17437,East,2026-07-15T23:10:00,6.25,1.49,1.3,18.1,20.9,12.94,16.82,1,1
17438,Downtown,2026-07-17T00:18:00,9.33,1.08,1.05,25.1,25.9,17.1,17.95,1,1
17439,North,2026-07-15T09:46:00,5.44,2.53,1.92,15.0,19.0,11.84,22.74,1,1
17440,South,2026-06-28T18:07:00,7.61,1.89,1.53,17.5,17.6,14.77,22.59,1,1
17441,North,2026-06-03T08:40:00,7.78,2.25,1.75,21.4,22.7,15.0,26.26,1,1
17442,Downtown,2026-07-03T19:30:00,2.05,2.97,2.18,5.9,10.6,7.26,15.83,1,1
17443,West,2026-06-18T18:30:00,9.18,2.59,1.95,20.1,23.3,16.89,32.94,1,1
17444,East,2026-06-16T09:32:00,6.35,2.86,2.12,13.9,17.8,13.07,27.72,0,0
17445,South,2026-07-13T09:51:00,5.3,2.79,2.07,13.8,20.2,11.66,24.13,0,0
17446,West,2026-07-22T18:16:00,2.96,1.93,1.56,6.6,7.7,8.49,13.25,1,1
17447,Downtown,2026-07-13T18:18:00,5.63,2.44,1.87,16.3,18.4,12.1,22.63,1,1
17448,South,2026-07-07T18:25:00,10.96,2.38,1.83,34.5,37.1,19.29,35.3,1,0
17449,West,2026-06-09T11:52:00,4.56,0.81,1.0,12.1,15.6,10.66,10.66,0,0
17450,South,2026-06-30T17:22:00,12.33,1.95,1.57,28.9,32.6,21.14,33.19,1,1
17451,North,2026-06-25T19:25:00,3.08,2.38,1.83,9.3,13.0,8.66,15.85,1,1
17452,West,2026-06-11T17:45:00,4.52,1.97,1.58,7.7,10.3,10.6,16.75,1,1
17453,Downtown,2026-06-25T07:20:00,4.13,2.99,2.2,10.6,14.5,10.08,22.17,1,1
17454,North,2026-06-01T15:13:00,8.46,1.54,1.32,21.8,27.2,15.92,21.01,1,1
17455,South,2026-07-14T18:40:00,7.5,1.92,1.55,18.8,19.4,14.62,22.66,1,1
17456,Downtown,2026-06-08T17:07:00,6.17,1.99,1.6,15.7,13.9,12.83,20.53,0,0
17457,East,2026-07-01T12:56:00,3.57,1.2,1.12,10.8,10.4,9.33,10.44,1,1
17458,West,2026-07-10T11:52:00,5.76,0.94,1.0,13.8,17.7,12.27,12.27,1,1
17459,West,2026-07-07T08:03:00,14.67,2.19,1.71,32.4,32.7,24.3,41.55,1,1
17460,West,2026-07-26T17:49:00,5.38,3.05,2.23,13.1,15.7,11.76,26.23,1,1
17461,Downtown,2026-07-12T17:06:00,10.53,3.06,2.23,26.6,27.7,18.71,41.72,1,0
17462,South,2026-07-10T14:37:00,1.7,0.68,1.0,4.6,5.4,6.8,6.8,1,0
17463,Downtown,2026-07-04T18:46:00,5.57,1.57,1.34,12.6,13.4,12.02,16.11,1,1
17464,North,2026-07-08T01:31:00,6.52,0.71,1.0,16.8,16.1,13.3,13.3,1,1
17465,East,2026-07-16T18:30:00,7.85,2.82,2.09,20.5,23.6,15.1,31.57,1,1
17466,South,2026-06-05T10:31:00,3.28,0.78,1.0,6.8,6.4,8.93,8.93,1,1
17467,West,2026-06-04T17:17:00,4.43,1.77,1.46,10.8,13.9,10.48,15.3,1,1
17468,North,2026-07-13T00:04:00,5.86,0.99,1.0,13.9,12.7,12.41,12.41,1,1
17469,Downtown,2026-06-19T19:07:00,1.44,2.49,1.89,3.5,7.3,6.45,12.19,1,1
17470,West,2026-07-07T17:39:00,6.46,2.63,1.98,17.9,13.8,13.22,26.17,1,1
17471,North,2026-06-06T19:37:00,6.12,1.93,1.56,13.3,14.3,12.76,19.9,0,0
17472,North,2026-06-14T09:40:00,7.66,3.13,2.28,21.4,19.5,14.84,33.84,1,1
17473,West,2026-07-30T17:44:00,4.54,2.54,1.92,10.8,15.3,10.63,20.42,0,0
17474,South,2026-06-28T19:10:00,8.27,2.33,1.8,22.1,20.6,15.67,28.21,0,0
17475,East,2026-07-07T02:01:00,8.19,0.87,1.0,20.1,16.3,15.55,15.55,1,0
17476,North,2026-06-03T08:05:00,9.19,2.32,1.79,23.2,25.1,16.9,30.26,1,1
17477,South,2026-07-04T07:53:00,8.53,1.45,1.27,23.4,23.4,16.02,20.35,1,1
17478,North,2026-07-17T04:30:00,5.52,0.92,1.0,13.9,13.9,11.95,11.95,1,1
17479,West,2026-07-17T09:53:00,9.15,2.75,2.05,21.8,19.2,16.86,34.55,1,1
17480,South,2026-06-11T17:52:00,3.73,1.84,1.51,11.8,15.9,9.54,14.4,1,1
17481,Downtown,2026-06-29T08:16:00,4.0,1.97,1.58,9.5,11.0,9.9,15.64,1,0
17482,South,2026-06-07T06:08:00,9.81,0.75,1.0,28.0,27.3,17.75,17.75,1,1
17483,East,2026-07-23T06:27:00,4.57,1.5,1.3,12.2,14.2,10.68,13.88,1,1
17484,South,2026-07-12T09:17:00,4.02,2.53,1.92,7.9,10.8,9.93,19.07,1,1
17485,East,2026-07-10T00:05:00,9.76,0.79,1.0,25.1,22.1,17.67,17.67,1,1
17486,Downtown,2026-07-06T07:42:00,6.74,2.46,1.88,18.0,18.0,13.6,25.56,1,1
17487,East,2026-07-12T09:28:00,3.17,2.63,1.98,8.1,13.4,8.78,17.37,1,1
17488,Downtown,2026-06-29T07:08:00,9.68,3.04,2.22,22.8,30.7,17.57,38.99,1,1
17489,East,2026-07-23T07:28:00,13.03,1.9,1.54,31.9,33.9,22.08,34.01,1,1
17490,North,2026-06-20T00:37:00,0.8,0.93,1.0,2.3,3.2,5.58,5.58,1,1
17491,North,2026-07-14T18:48:00,10.17,2.02,1.61,27.5,28.0,18.23,29.35,1,1
17492,East,2026-07-28T15:50:00,1.59,1.56,1.34,4.1,2.3,6.65,8.91,1,1
17493,East,2026-06-02T09:17:00,3.92,1.99,1.59,11.9,12.5,9.8,15.57,1,0
17494,Downtown,2026-07-05T19:59:00,9.7,2.16,1.7,29.3,27.7,17.59,29.9,0,0
17495,South,2026-07-17T16:34:00,10.75,0.98,1.0,26.3,26.3,19.01,19.01,1,1
17496,West,2026-07-12T17:05:00,2.07,1.73,1.44,6.2,8.9,7.3,10.51,0,0
17497,East,2026-06-22T19:53:00,1.37,2.08,1.65,3.4,3.0,6.35,10.48,1,1
17498,South,2026-07-04T19:45:00,12.03,2.46,1.88,35.3,33.3,20.75,39.0,0,0
17499,East,2026-07-26T08:24:00,4.27,3.19,2.32,11.2,10.5,10.27,23.83,1,1
17500,Downtown,2026-07-03T09:04:00,3.72,2.34,1.8,9.9,11.1,9.52,17.14,1,1
17501,North,2026-07-27T03:59:00,5.47,1.25,1.15,13.8,15.0,11.89,13.67,1,1
17502,East,2026-06-06T23:47:00,9.21,1.41,1.24,23.4,23.2,16.93,21.0,1,1
17503,South,2026-06-25T18:19:00,11.31,1.43,1.26,30.4,34.6,19.78,24.92,1,1
17504,East,2026-07-26T17:33:00,8.61,2.75,2.05,20.3,18.8,16.12,33.05,0,0
17505,North,2026-07-22T17:59:00,6.37,1.46,1.28,17.2,18.2,13.1,16.77,1,1
17506,East,2026-06-03T17:45:00,8.07,2.47,1.88,19.3,25.0,15.39,28.94,1,0
17507,South,2026-06-13T18:29:00,5.04,2.86,2.12,12.9,16.8,11.3,23.96,1,1
17508,East,2026-07-23T18:05:00,5.58,2.48,1.89,13.5,15.2,12.03,22.73,1,1
17509,East,2026-06-10T02:41:00,12.4,0.9,1.0,24.9,25.6,21.24,21.24,0,0
17510,Downtown,2026-06-21T08:19:00,10.12,1.64,1.38,26.8,27.3,18.16,25.07,0,0
17511,Downtown,2026-06-15T07:46:00,5.34,2.13,1.68,16.4,19.0,11.71,19.67,1,1
17512,Downtown,2026-07-05T04:30:00,8.59,0.76,1.0,24.7,23.9,16.09,16.09,1,1
17513,West,2026-07-15T00:51:00,5.83,1.47,1.28,13.0,15.5,12.37,15.84,1,1
17514,Downtown,2026-07-13T18:30:00,3.23,2.03,1.62,8.8,10.3,8.86,14.35,1,1
17515,Downtown,2026-06-23T07:30:00,9.91,1.53,1.32,30.4,30.5,17.87,23.59,1,1
17516,Downtown,2026-07-08T08:01:00,9.77,2.86,2.12,28.7,30.4,17.69,37.5,0,0
17517,North,2026-07-05T19:36:00,7.39,2.36,1.81,22.8,28.3,14.48,26.2,1,1
17518,South,2026-06-18T09:20:00,5.65,2.04,1.62,15.5,11.8,12.13,19.65,0,0
17519,East,2026-06-28T01:34:00,11.32,1.32,1.19,25.3,23.1,19.79,23.55,1,0
17520,North,2026-06-14T18:39:00,5.0,2.98,2.19,12.4,14.1,11.24,24.62,1,1
17521,North,2026-06-03T16:30:00,5.01,1.29,1.17,14.2,14.8,11.26,13.17,0,0
17522,North,2026-06-09T09:20:00,5.08,3.11,2.27,13.9,19.5,11.36,25.8,1,1
17523,South,2026-07-14T09:56:00,5.15,2.47,1.88,14.3,15.3,11.45,21.53,1,1
17524,South,2026-06-13T00:18:00,3.45,1.31,1.18,9.9,12.3,9.16,10.8,1,1
17525,West,2026-07-12T08:54:00,8.43,2.88,2.13,21.5,20.4,15.88,33.82,1,1
17526,Downtown,2026-06-19T08:10:00,9.28,2.95,2.17,26.9,30.0,17.03,36.96,0,0
17527,North,2026-07-22T02:59:00,3.85,1.45,1.27,9.3,9.7,9.7,12.32,1,1
17528,West,2026-07-08T05:00:00,5.99,1.44,1.26,16.4,18.8,12.59,15.86,1,1
17529,West,2026-06-10T09:57:00,2.76,2.69,2.01,6.6,8.6,8.22,16.52,1,1
17530,Downtown,2026-07-27T18:53:00,4.76,2.39,1.83,11.3,11.6,10.93,20.0,1,1
17531,North,2026-06-29T20:16:00,4.97,1.47,1.28,11.8,13.2,11.21,14.35,1,1
17532,Downtown,2026-07-13T19:40:00,8.58,2.09,1.65,22.6,26.6,16.08,26.54,1,1
17533,West,2026-06-23T18:08:00,10.49,3.08,2.25,26.5,29.0,18.67,42.0,1,1
17534,Downtown,2026-07-17T19:38:00,11.09,1.52,1.31,28.0,28.2,19.47,25.5,1,1
17535,Downtown,2026-07-01T09:45:00,5.77,1.56,1.34,12.8,14.6,12.29,16.47,1,1
17536,West,2026-07-03T05:36:00,2.12,1.44,1.27,5.6,7.3,7.36,9.35,1,1
17537,East,2026-06-24T17:23:00,9.12,2.32,1.79,22.6,22.6,16.81,30.08,1,1
17538,East,2026-07-11T08:38:00,5.17,1.76,1.46,13.2,10.3,11.48,16.76,1,1
17539,East,2026-07-23T18:32:00,8.63,1.93,1.56,22.7,26.2,16.16,25.2,1,1
17540,East,2026-07-12T19:18:00,7.39,3.01,2.21,20.3,22.6,14.48,32.0,1,1
17541,Downtown,2026-07-15T19:08:00,5.79,2.23,1.74,13.0,15.2,12.31,21.42,1,1
17542,West,2026-06-09T19:14:00,6.94,2.26,1.76,17.8,19.5,13.87,24.41,1,1
17543,North,2026-07-10T09:03:00,12.5,3.09,2.26,36.2,39.2,21.37,48.31,0,0
17544,Downtown,2026-07-09T08:28:00,6.02,3.09,2.26,13.1,14.7,12.63,28.54,1,1
17545,North,2026-07-04T19:34:00,2.31,3.12,2.27,5.6,10.3,7.61,17.29,1,1
17546,East,2026-07-01T05:51:00,6.88,0.66,1.0,13.5,14.1,13.79,13.79,1,1
17547,Downtown,2026-06-06T14:28:00,0.8,0.84,1.0,2.2,2,5.58,5.58,1,1
17548,West,2026-06-14T03:35:00,3.05,1.35,1.21,8.8,10.8,8.61,10.42,1,1
17549,East,2026-07-13T20:32:00,8.92,0.7,1.0,24.8,27.2,16.54,16.54,1,1
17550,North,2026-06-15T13:32:00,0.8,0.71,1.0,2,2,5.58,5.58,1,1
17551,East,2026-07-14T22:29:00,3.41,1.1,1.06,9.5,7.5,9.1,9.65,1,1
17552,South,2026-06-12T19:40:00,6.51,1.7,1.42,17.6,20.9,13.3,18.88,1,1
17553,Downtown,2026-07-21T17:57:00,8.94,2.69,2.01,24.0,25.7,16.57,33.3,0,0
17554,North,2026-07-10T08:59:00,9.82,2.99,2.19,24.1,24.8,17.76,38.89,1,1
17555,East,2026-07-13T07:37:00,6.42,2.02,1.61,17.6,15.7,13.17,21.2,1,1
17556,East,2026-07-28T19:06:00,7.18,1.65,1.39,19.8,19.9,14.19,19.72,1,1
17557,South,2026-07-03T09:06:00,2.94,2.29,1.77,6.4,10.6,8.47,14.98,0,0
17558,Downtown,2026-07-19T17:02:00,4.06,3.08,2.25,11.0,11.7,9.98,22.45,1,0
17559,North,2026-06-29T19:45:00,7.7,3.0,2.2,18.7,22.8,14.89,32.76,1,1
17560,South,2026-06-19T08:30:00,4.58,2.04,1.62,12.2,15.0,10.68,17.3,0,0
17561,West,2026-07-07T17:23:00,3.39,1.5,1.3,8.2,7.1,9.08,11.81,1,1
17562,North,2026-07-01T18:32:00,7.48,2.1,1.66,19.2,24.4,14.59,24.23,1,1
17563,Downtown,2026-07-02T09:36:00,7.5,1.84,1.5,20.2,17.4,14.62,21.94,1,1
17564,Downtown,2026-07-12T19:08:00,3.53,2.27,1.76,8.6,10.9,9.27,16.31,0,0
17565,South,2026-06-15T09:23:00,8.35,1.41,1.24,27.8,25.4,15.78,19.56,1,1
17566,North,2026-07-27T17:19:00,5.28,2.28,1.77,13.0,16.1,11.62,20.57,0,0
17567,West,2026-06-10T19:34:00,6.66,2.5,1.9,15.1,16.9,13.49,25.63,1,1
17568,East,2026-06-15T02:39:00,11.08,1.42,1.25,29.8,30.0,19.46,24.33,0,0
17569,West,2026-07-03T18:54:00,0.8,2.88,2.13,2,5.7,5.58,11.89,0,0
17570,West,2026-07-16T19:37:00,10.4,2.03,1.62,25.1,27.7,18.54,30.04,1,1
17571,North,2026-07-12T19:45:00,0.8,2.57,1.94,2.3,2.3,5.58,10.83,0,0
17572,South,2026-06-05T06:27:00,7.98,1.08,1.05,22.7,20.4,15.27,16.03,1,1
17573,Downtown,2026-07-10T01:09:00,5.72,1.12,1.07,15.1,17.0,12.22,13.07,1,1
17574,South,2026-06-13T18:11:00,2.7,1.9,1.54,8.6,12.4,8.14,12.53,1,1
17575,East,2026-06-04T11:17:00,4.63,0.76,1.0,12.5,11.5,10.76,10.76,1,1
17576,South,2026-06-25T18:14:00,9.05,1.84,1.5,25.5,25.1,16.71,25.07,1,1
17577,West,2026-06-19T07:37:00,8.45,1.94,1.56,24.2,22.3,15.91,24.82,1,1
17578,North,2026-06-20T08:24:00,3.34,1.97,1.58,7.2,7.1,9.01,14.23,0,0
17579,South,2026-06-06T09:54:00,5.22,2.1,1.66,14.2,12.2,11.54,19.16,1,1
17580,West,2026-06-20T07:03:00,6.71,2.52,1.91,15.1,17.0,13.56,25.89,1,1
17581,South,2026-06-07T18:29:00,11.1,2.54,1.92,33.6,36.5,19.49,37.41,0,0
17582,East,2026-06-28T07:21:00,4.41,2.48,1.89,10.7,10.8,10.45,19.76,1,1
17583,East,2026-07-29T18:11:00,5.58,2.88,2.13,16.3,17.9,12.03,25.63,1,1
17584,East,2026-06-03T21:10:00,5.06,1.3,1.18,13.9,14.1,11.33,13.37,1,1
17585,North,2026-06-10T18:06:00,8.4,2.83,2.1,20.2,21.4,15.84,33.27,1,0
17586,Downtown,2026-07-19T19:42:00,8.54,1.61,1.36,19.0,22.1,16.03,21.81,1,1
17587,West,2026-06-28T08:12:00,9.89,2.44,1.86,24.7,21.7,17.85,33.2,1,1
17588,North,2026-07-13T08:47:00,12.51,3.03,2.22,33.3,34.8,21.4,47.5,1,1
17589,North,2026-06-07T09:07:00,8.56,2.43,1.86,25.0,28.2,16.06,29.87,1,1
17590,West,2026-07-04T17:32:00,11.57,1.51,1.31,29.7,30.2,20.12,26.35,1,1
17591,West,2026-06-08T19:48:00,3.43,2.67,2.0,9.0,13.6,9.13,18.25,1,1
17592,Downtown,2026-07-08T14:26:00,5.39,1.02,1.01,19.3,19.4,11.77,11.89,1,1
17593,Downtown,2026-07-01T09:50:00,6.12,2.07,1.64,17.9,20.6,12.77,20.94,1,1
17594,East,2026-07-05T07:09:00,7.75,2.84,2.1,20.6,23.3,14.96,31.42,1,1
17595,East,2026-07-24T19:57:00,5.9,2.47,1.88,15.9,17.5,12.46,23.43,1,1
17596,West,2026-06-26T15:02:00,10.98,1.2,1.12,30.3,32.3,19.33,21.65,1,1
17597,North,2026-07-04T19:31:00,10.41,1.71,1.43,28.3,29.3,18.55,26.53,1,1
17598,North,2026-06-23T14:16:00,5.96,0.68,1.0,16.6,12.0,12.55,12.55,1,1
17599,West,2026-07-15T08:09:00,3.88,2.86,2.12,11.9,15.8,9.74,20.66,1,1
17600,Downtown,2026-06-08T18:50:00,9.62,2.44,1.86,26.4,31.1,17.49,32.53,0,0
17601,North,2026-07-03T18:44:00,0.8,2.24,1.74,2,7.0,5.58,9.71,1,1
17602,East,2026-06-24T18:57:00,5.16,2.07,1.64,13.7,12.2,11.46,18.8,1,1
17603,West,2026-07-12T06:16:00,9.69,1.23,1.14,24.1,23.3,17.58,20.04,1,1
17604,South,2026-06-14T19:15:00,3.23,1.9,1.54,7.2,9.2,8.87,13.65,0,0
17605,North,2026-07-06T21:11:00,7.42,1.25,1.15,20.7,22.6,14.51,16.69,1,1
17606,North,2026-06-14T17:59:00,8.57,3.05,2.23,23.3,30.0,16.07,35.84,1,0
17607,East,2026-07-28T08:04:00,6.96,2.46,1.87,15.4,13.9,13.9,25.99,1,1
17608,North,2026-07-20T18:05:00,4.6,2.08,1.65,12.2,16.9,10.71,17.67,1,1
17609,Downtown,2026-06-08T08:31:00,7.17,3.07,2.24,20.6,23.1,14.18,31.77,1,1
17610,West,2026-06-10T17:57:00,9.9,1.69,1.42,22.3,21.4,17.86,25.37,1,1
17611,East,2026-06-06T08:30:00,2.51,2.69,2.02,6.4,8.7,7.89,15.93,1,1
17612,Downtown,2026-07-06T17:07:00,11.16,1.56,1.34,26.0,25.4,19.57,26.22,1,1
17613,West,2026-06-22T10:41:00,7.13,1.1,1.06,20.1,20.4,14.12,14.97,1,1
17614,South,2026-06-12T11:51:00,5.8,0.7,1.0,10.1,9.9,12.34,12.34,1,1
17615,West,2026-06-06T09:46:00,9.56,2.46,1.88,20.6,25.9,17.41,32.72,1,1
17616,South,2026-07-12T19:13:00,7.5,3.1,2.26,20.5,25.6,14.62,33.05,1,1
17617,North,2026-06-19T08:51:00,0.8,2.56,1.93,2,4.7,5.58,10.77,1,1
17618,East,2026-06-09T09:41:00,3.41,2.41,1.85,8.9,9.2,9.11,16.85,1,1
17619,North,2026-07-11T08:55:00,11.26,2.85,2.11,20.2,24.1,19.7,41.57,1,1
17620,North,2026-06-17T08:39:00,9.41,2.09,1.65,25.1,26.7,17.2,28.38,1,1
17621,East,2026-07-14T18:12:00,9.19,2.59,1.95,20.5,19.3,16.9,32.96,0,0
17622,South,2026-06-18T07:58:00,7.43,2.49,1.9,19.5,22.9,14.53,27.6,1,1
17623,North,2026-07-03T19:31:00,1.64,2.55,1.93,4.8,8.2,6.72,12.96,1,1
17624,Downtown,2026-06-15T21:15:00,1.19,0.93,1.0,2.0,2,6.1,6.1,1,1
17625,East,2026-07-28T09:48:00,5.6,1.91,1.55,14.1,14.4,12.06,18.69,1,1
17626,South,2026-06-14T10:44:00,7.78,1.33,1.2,19.0,20.6,15.01,18.01,1,1
17627,Downtown,2026-07-21T01:03:00,10.18,0.61,1.0,24.7,25.4,18.24,18.24,1,1
17628,West,2026-06-14T21:39:00,9.38,0.75,1.0,26.9,24.7,17.16,17.16,1,1
17629,Downtown,2026-06-02T12:56:00,6.59,0.97,1.0,19.7,20.3,13.4,13.4,1,0
17630,West,2026-07-25T03:55:00,2.62,1.12,1.07,6.1,7.4,8.04,8.61,1,1
17631,East,2026-06-27T22:52:00,7.79,0.9,1.0,20.6,24.0,15.02,15.02,1,1
17632,Downtown,2026-07-21T08:55:00,7.58,2.76,2.06,18.4,26.2,14.73,30.34,0,0
17633,Downtown,2026-07-30T19:27:00,4.32,1.91,1.55,11.6,11.8,10.34,16.02,1,1
17634,East,2026-07-10T18:20:00,0.8,2.17,1.7,2,4.9,5.58,9.49,0,0
17635,North,2026-06-27T19:06:00,6.93,2.26,1.76,18.7,22.8,13.85,24.38,1,1
17636,Downtown,2026-06-05T06:43:00,4.17,0.77,1.0,9.2,9.4,10.13,10.13,1,1
17637,East,2026-07-03T19:18:00,11.43,2.22,1.73,30.7,29.8,19.93,34.49,1,1
17638,Downtown,2026-06-27T08:43:00,8.22,3.0,2.2,23.7,28.3,15.6,34.32,0,0
17639,North,2026-07-22T18:22:00,6.27,2.02,1.61,12.0,13.4,12.97,20.87,0,0
17640,West,2026-07-14T08:38:00,2.78,2.78,2.07,6.0,8.4,8.25,17.09,0,0
17641,East,2026-07-30T11:33:00,5.26,1.2,1.12,13.0,12.7,11.6,12.99,1,1
17642,East,2026-07-24T09:00:00,5.41,2.89,2.14,11.9,12.8,11.8,25.25,1,1
17643,West,2026-07-02T17:42:00,6.89,2.14,1.68,15.8,12.5,13.8,23.18,1,1
17644,West,2026-07-02T18:53:00,0.8,2.0,1.6,2.3,2,5.58,8.93,1,1
17645,West,2026-06-16T09:16:00,6.74,2.15,1.69,15.5,19.2,13.6,22.99,1,0
17646,East,2026-06-03T19:36:00,8.49,1.84,1.5,31.8,29.1,15.96,23.94,1,1
